1,0.1673198
2,0.0006531333333
3,0.1104579778
4,0.0363839037
5,0.01299881235
6,0.01992299835
7,0.002024875446
8,0.01260704042
9,0.002852429843
10,0.003650643875
11,0.0006847386035
12,0.002205516382
13,0.0002786797251
14,0.001005878046
15,0.0001495061987
16,0.0004214083664
17,4.079865632e-05
18,0.0002129411504
19,4.378127925e-05
20,6.899196818e-05
21,6.190196777e-06
22,4.393124653e-05
23,1.051695099e-05
24,1.175924603e-05
25,3.091551983e-06
26,6.808980027e-06
27,2.086253537e-07
28,4.191611095e-06
29,1.258120129e-06
30,6.975405147e-07
31,6.06233248e-07
32,2.629492605e-07
33,3.165057451e-07
34,6.979759196e-08
35,1.877379661e-07
36,1.604759409e-08
