-5,1.38879e-11
-4.9,1.45033
-4.8,2.14581
-4.7,2.32952
-4.6,2.18737
-4.5,1.85833
-4.4,1.44327
-4.3,1.0125
-4.2,0.612287
-4.1,0.270255
-4,1.12535e-07
-3.9,-0.195135
-3.8,-0.318951
-3.7,-0.379889
-3.6,-0.389049
-3.5,-0.358654
-3.4,-0.300895
-3.3,-0.227111
-3.2,-0.14722
-3.1,-0.0693895
-3,0.00012341
-2.9,0.0569867
-2.8,0.0987
-2.7,0.124421
-2.6,0.134738
-2.5,0.131405
-2.4,0.117065
-2.3,0.0949708
-2.2,0.0687144
-2.1,0.0419786
-2,0.0183156
-1.9,0.000957584
-1.8,-0.00733763
-1.7,-0.00440284
-1.6,0.0112589
-1.5,0.0404315
-1.4,0.0831766
-1.3,0.138857
-1.2,0.206187
-1.1,0.283307
-1,0.367879
-0.9,0.457195
-0.8,0.548293
-0.7,0.63809
-0.6,0.723501
-0.5,0.801562
-0.4,0.869551
-0.3,0.925083
-0.2,0.966208
-0.1,0.991477
0,1
0.1,0.991477
0.2,0.966208
0.3,0.925083
0.4,0.869551
0.5,0.801562
0.6,0.723501
0.7,0.63809
0.8,0.548293
0.9,0.457195
1,0.367879
1.1,0.283307
1.2,0.206187
1.3,0.138857
1.4,0.0831766
1.5,0.0404315
1.6,0.0112589
1.7,-0.00440284
1.8,-0.00733763
1.9,0.000957584
2,0.0183156
2.1,0.0419786
2.2,0.0687144
2.3,0.0949708
2.4,0.117065
2.5,0.131405
2.6,0.134738
2.7,0.124421
2.8,0.0987
2.9,0.0569867
3,0.00012341
3.1,-0.0693895
3.2,-0.14722
3.3,-0.227111
3.4,-0.300895
3.5,-0.358654
3.6,-0.389049
3.7,-0.379889
3.8,-0.318951
3.9,-0.195135
4,1.12535e-07
4.1,0.270255
4.2,0.612287
4.3,1.0125
4.4,1.44327
4.5,1.85833
4.6,2.18737
4.7,2.32952
4.8,2.14581
4.9,1.45033
5,1.38879e-11
